chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand	external_gene_name	description
1	1	ENSOCUG00000003078	190346088	190347230	-1	APLNR	apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]
1	1	ENSOCUG00000003080	156820308	156950700	1	INSC	inscuteable homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:33116]
1	1	ENSOCUG00000003082	190432326	190464611	1	P2RX3	purinergic receptor P2X, ligand gated ion channel, 3 [Source:HGNC Symbol;Acc:HGNC:8534]
1	1	ENSOCUG00000003089	190466449	190470849	-1	PRG3	proteoglycan 3 [Source:HGNC Symbol;Acc:HGNC:9363]
1	1	ENSOCUG00000003133	11508204	11509415	1	TMEM246	transmembrane protein 246 [Source:HGNC Symbol;Acc:HGNC:28180]
1	1	ENSOCUG00000003150	150714529	150734495	-1	TMEM9B	TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]
1	1	ENSOCUG00000003156	150693089	150702780	-1	C11orf16	chromosome 11 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:1169]
1	1	ENSOCUG00000003161	150749252	150773945	-1	NRIP3	nuclear receptor interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1167]
1	1	ENSOCUG00000003165	150786251	150858182	-1	SCUBE2	signal peptide, CUB domain, EGF-like 2 [Source:HGNC Symbol;Acc:HGNC:30425]
1	1	ENSOCUG00000003177	188845312	188846253	-1	OR5I1	olfactory receptor family 5 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:8347]
1	1	ENSOCUG00000003208	54162349	54418938	-1	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]
1	1	ENSOCUG00000003238	139112198	139127187	-1	AQP11	aquaporin 11 [Source:HGNC Symbol;Acc:HGNC:19940]
1	1	ENSOCUG00000003295	53666722	53680089	-1	DMRT3	doublesex and mab-3 related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:13909]
1	1	ENSOCUG00000003299	53596578	53602701	-1	DMRT2	doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]
1	1	ENSOCUG00000003302	141093819	141162653	1	MAP6	microtubule associated protein 6 [Source:HGNC Symbol;Acc:HGNC:6868]
1	1	ENSOCUG00000003317	148461339	148476380	1	ZNF215	zinc finger protein 215 [Source:HGNC Symbol;Acc:HGNC:13007]
1	1	ENSOCUG00000003320	34533385	34658797	-1	DENND4C	DENN/MADD domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]
1	1	ENSOCUG00000003336	34527156	34530450	1	RPS6	40S ribosomal protein S6  [Source:UniProtKB/TrEMBL;Acc:G1TM55]
1	1	ENSOCUG00000003339	102005749	102006135	1		
1	1	ENSOCUG00000003342	101995866	102006231	-1		
1	1	ENSOCUG00000003455	49559479	49667886	1	SPATA6L	spermatogenesis associated 6-like [Source:HGNC Symbol;Acc:HGNC:25472]
1	1	ENSOCUG00000003465	49571940	49572815	-1	PLPP6	phospholipid phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:23682]
1	1	ENSOCUG00000003468	49530059	49558966	-1	CDC37L1	cell division cycle 37-like 1 [Source:HGNC Symbol;Acc:HGNC:17179]
1	1	ENSOCUG00000003485	194400515	194438187	1	C11orf80	chromosome 11 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:26197]
1	1	ENSOCUG00000003503	145769269	145773850	1	MMP26	matrix metallopeptidase 26 [Source:HGNC Symbol;Acc:HGNC:14249]
1	1	ENSOCUG00000003506	34823569	34824510	-1	RRAGA	Ras-related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963]
1	1	ENSOCUG00000003507	34760816	34814325	1	HAUS6	HAUS augmin like complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25948]
1	1	ENSOCUG00000003518	73318761	73495822	1	DAPK1	death-associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]
1	1	ENSOCUG00000003550	75974645	75981338	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SJY5]
1	1	ENSOCUG00000003598	16248348	16254231	1	EXOSC3	exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944]
1	1	ENSOCUG00000003643	192635992	192651663	-1	GIF	gastric intrinsic factor [Source:HGNC Symbol;Acc:HGNC:4268]
1	1	ENSOCUG00000003706	26785337	26786110	1		
1	1	ENSOCUG00000003729	86724508	86763057	1	NFRKB	nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]
1	1	ENSOCUG00000003732	60906485	61123665	1	RORB	RAR-related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]
1	1	ENSOCUG00000003734	61168958	61242200	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SKB4]
1	1	ENSOCUG00000003736	86654572	86719417	1	PRDM10	PR domain containing 10 [Source:HGNC Symbol;Acc:HGNC:13995]
1	1	ENSOCUG00000003818	174984882	175094758	1	TRIM44	tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]
1	1	ENSOCUG00000003826	150172627	150335844	-1	STK33	serine/threonine kinase 33 [Source:HGNC Symbol;Acc:HGNC:14568]
1	1	ENSOCUG00000003830	16152426	16153319	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SKH9]
1	1	ENSOCUG00000003832	16010018	16133075	1		
1	1	ENSOCUG00000003843	107647510	107940174	-1	DDX10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 [Source:HGNC Symbol;Acc:HGNC:2735]
1	1	ENSOCUG00000003913	14994600	15015704	1	TRIM14	tripartite motif containing 14 [Source:HGNC Symbol;Acc:HGNC:16283]
1	1	ENSOCUG00000003918	14967273	14991727	1	CORO2A	coronin, actin binding protein, 2A [Source:HGNC Symbol;Acc:HGNC:2255]
1	1	ENSOCUG00000003943	194811738	194819288	-1	CLCF1	cardiotrophin-like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]
1	1	ENSOCUG00000003989	145629243	145630193	1	OR51F2	Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TH58]
1	1	ENSOCUG00000004005	194802505	194803789	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SKV8]
1	1	ENSOCUG00000004011	142414593	142549368	1	C2CD3	C2 calcium-dependent domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24564]
1	1	ENSOCUG00000004030	50443353	50560481	1		
1	1	ENSOCUG00000004054	166303795	166333090	-1	CCDC34	coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]
1	1	ENSOCUG00000004061	166336183	166457066	-1	LGR4	leucine-rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]
1	1	ENSOCUG00000004075	166477541	166486126	-1	LIN7C	lin-7 homolog C (C. elegans) [Source:HGNC Symbol;Acc:HGNC:17789]
1	1	ENSOCUG00000004106	47546134	47652570	1	GLDC	glycine dehydrogenase (decarboxylating) [Source:HGNC Symbol;Acc:HGNC:4313]
1	1	ENSOCUG00000004137	129898288	129899439	-1	PRSS23	protease, serine 23 [Source:HGNC Symbol;Acc:HGNC:14370]
1	1	ENSOCUG00000004189	51641068	51684727	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SL97]
1	1	ENSOCUG00000004217	13210735	13297361	-1	STX17	syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]
1	1	ENSOCUG00000004220	13086327	13201785	1	ERP44	endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]
1	1	ENSOCUG00000004221	41345685	41361479	-1	TYRP1	TRP-1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SLB6]
1	1	ENSOCUG00000004225	149745877	149755514	1		
1	1	ENSOCUG00000004226	41234307	41276911	-1	LURAP1L	leucine rich adaptor protein 1-like [Source:HGNC Symbol;Acc:HGNC:31452]
1	1	ENSOCUG00000004233	12908244	12988830	-1	INVS	inversin [Source:HGNC Symbol;Acc:HGNC:17870]
1	1	ENSOCUG00000004234	149707673	149708617	-1		
1	1	ENSOCUG00000004242	12842203	12906852	1	TEX10	testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]
1	1	ENSOCUG00000004249	39643358	39894868	1	NFIB	nuclear factor I/B [Source:HGNC Symbol;Acc:HGNC:7785]
1	1	ENSOCUG00000004267	1946349	1947281	1	OR2K2	olfactory receptor family 2 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:8264]
1	1	ENSOCUG00000004268	1817814	1923107	1	KIAA0368	KIAA0368 [Source:HGNC Symbol;Acc:HGNC:29020]
1	1	ENSOCUG00000004274	101958424	101971443	-1	REXO2	RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851]
1	1	ENSOCUG00000004283	1763194	1764543	-1	ZNF483	zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]
1	1	ENSOCUG00000004336	155436354	155497399	1	FAR1	fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]
1	1	ENSOCUG00000004385	51744352	51757662	-1	KCNV2	potassium channel, voltage gated modifier subfamily V, member 2 [Source:HGNC Symbol;Acc:HGNC:19698]
1	1	ENSOCUG00000004401	40787110	40941863	1	MPDZ	multiple PDZ domain protein [Source:HGNC Symbol;Acc:HGNC:7208]
1	1	ENSOCUG00000004418	185637322	185669591	1	CREB3L1	cAMP responsive element binding protein 3-like 1 [Source:HGNC Symbol;Acc:HGNC:18856]
1	1	ENSOCUG00000004460	37165358	37620825	1	BNC2	basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]
1	1	ENSOCUG00000004462	133615152	133644902	-1	PCF11	PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]
1	1	ENSOCUG00000004468	91203940	91233224	1	PUS3	pseudouridylate synthase 3 [Source:HGNC Symbol;Acc:HGNC:25461]
1	1	ENSOCUG00000004469	158042223	158100180	1	ZDHHC13	zinc finger, DHHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:18413]
1	1	ENSOCUG00000004473	91203056	91203997	-1	HYLS1	hydrolethalus syndrome 1 [Source:HGNC Symbol;Acc:HGNC:26558]
1	1	ENSOCUG00000004474	93693017	93693949	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SLV9]
1	1	ENSOCUG00000004475	133505090	133611237	-1	ANKRD42	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]
1	1	ENSOCUG00000004476	91178613	91199696	-1	DDX25	DEAD (Asp-Glu-Ala-Asp) box helicase 25 [Source:HGNC Symbol;Acc:HGNC:18698]
1	1	ENSOCUG00000004480	158112945	158133615	-1	CSRP3	cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]
1	1	ENSOCUG00000004483	171976005	172000584	1	EIF3M	eukaryotic translation initiation factor 3 subunit M [Source:HGNC Symbol;Acc:HGNC:24460]
1	1	ENSOCUG00000004485	158155124	158171097	-1	E2F8	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]
1	1	ENSOCUG00000004490	109604153	109941502	1	GUCY1A2	guanylate cyclase 1, soluble, alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684]
1	1	ENSOCUG00000004491	171993573	172148533	-1	CCDC73	coiled-coil domain containing 73 [Source:HGNC Symbol;Acc:HGNC:23261]
1	1	ENSOCUG00000004504	188193283	188194209	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TJ61]
1	1	ENSOCUG00000004582	53686693	53804565	-1	DMRT1	doublesex and mab-3 related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2934]
1	1	ENSOCUG00000004615	99648692	99673771	1	BUD13	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]
1	1	ENSOCUG00000004619	99633048	99644257	1	ZPR1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SM60]
1	1	ENSOCUG00000004628	99629571	99631280	1	APOA5	apolipoprotein A-V [Source:HGNC Symbol;Acc:HGNC:17288]
1	1	ENSOCUG00000004686	137558594	138119363	1	TENM4	teneurin transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:29945]
1	1	ENSOCUG00000004710	20944145	21009438	1	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:HGNC Symbol;Acc:HGNC:19102]
1	1	ENSOCUG00000004731	194246704	194250744	1	RBM4	RNA-binding protein 4  [Source:UniProtKB/TrEMBL;Acc:G1U738]
1	1	ENSOCUG00000004753	53897468	53958460	-1	KANK1	KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]
1	1	ENSOCUG00000004768	19457164	19459299	1	KIAA1161	KIAA1161 [Source:HGNC Symbol;Acc:HGNC:19918]
1	1	ENSOCUG00000004770	19432660	19451901	1	C9orf24	chromosome 9 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:19919]
1	1	ENSOCUG00000004802	68461741	68462691	-1		
1	1	ENSOCUG00000004832	153589720	153703530	1	USP47	ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]
1	1	ENSOCUG00000004833	20384826	20394454	-1	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]
1	1	ENSOCUG00000004841	153711201	153755748	-1	DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]
1	1	ENSOCUG00000004879	1729460	1753835	1	PTGR1	prostaglandin reductase 1  [Source:RefSeq peptide;Acc:NP_001076171]
1	1	ENSOCUG00000004895	35015634	35465738	-1	ADAMTSL1	ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]
1	1	ENSOCUG00000004904	169606491	169797785	-1	MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]
1	1	ENSOCUG00000005028	126038	162795	1	FKBP15	FK506 binding protein 15 [Source:HGNC Symbol;Acc:HGNC:23397]
1	1	ENSOCUG00000005040	88306	106911	-1	SLC31A1	solute carrier family 31 (copper transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11016]
1	1	ENSOCUG00000005044	75200	85748	1	CDC26	cell division cycle 26 [Source:HGNC Symbol;Acc:HGNC:17839]
1	1	ENSOCUG00000005046	56534	74905	-1	PRPF4	pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]
1	1	ENSOCUG00000005054	52453	53037	1	RNF183	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]
1	1	ENSOCUG00000005077	20919275	20927972	1	TOPORS	topoisomerase I binding, arginine/serine-rich, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:21653]
1	1	ENSOCUG00000005089	20903954	20916868	1	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701]
1	1	ENSOCUG00000005192	97659583	97662877	-1	TMEM136	transmembrane protein 136 [Source:HGNC Symbol;Acc:HGNC:28280]
1	1	ENSOCUG00000005196	97494752	97577451	-1	ARHGEF12	Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]
1	1	ENSOCUG00000005226	151310196	151349180	1	ZNF143	zinc finger protein 143 [Source:HGNC Symbol;Acc:HGNC:12928]
1	1	ENSOCUG00000005255	104208800	104234371	1	IL18	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]
1	1	ENSOCUG00000005268	187790113	187791042	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SNJ8]
1	1	ENSOCUG00000005283	106332166	106376392	-1	ZC3H12C	zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]
1	1	ENSOCUG00000005321	184747148	184794352	-1	SYT13	synaptotagmin 13 [Source:HGNC Symbol;Acc:HGNC:14962]
1	1	ENSOCUG00000005332	75329703	75394138	-1	CDC14B	cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]
1	1	ENSOCUG00000005361	189989647	189990582	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SNR9]
1	1	ENSOCUG00000005373	69927112	69997986	1		
1	1	ENSOCUG00000005377	191606705	191652021	-1	LPXN	leupaxin  [Source:RefSeq peptide;Acc:NP_001075517]
1	1	ENSOCUG00000005385	191655093	191687046	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SNT7]
1	1	ENSOCUG00000005392	191686933	191688574	1	CNTF	Ciliary neurotrophic factor  [Source:UniProtKB/TrEMBL;Acc:G1SNU1]
1	1	ENSOCUG00000005433	150377612	150417622	-1	TRIM66	tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]
1	1	ENSOCUG00000005442	150453768	150455764	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SNY0]
1	1	ENSOCUG00000005447	150462855	150517501	-1	ST5	suppression of tumorigenicity 5 [Source:HGNC Symbol;Acc:HGNC:11350]
1	1	ENSOCUG00000005469	155284686	155288233	-1	PTH	parathyroid hormone [Source:HGNC Symbol;Acc:HGNC:9606]
1	1	ENSOCUG00000005507	63848020	64070836	-1	GNA14	guanine nucleotide binding protein (G protein), alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]
1	1	ENSOCUG00000005557	186727115	186731593	1	SLC39A13	solute carrier family 39 (zinc transporter), member 13 [Source:HGNC Symbol;Acc:HGNC:20859]
1	1	ENSOCUG00000005565	42055788	42056832	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SP76]
1	1	ENSOCUG00000005593	98654174	98656720	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SP99]
1	1	ENSOCUG00000005655	8912310	8995157	-1	SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]
1	1	ENSOCUG00000005676	14003196	14006600	1	ALG2	ALG2, alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]
1	1	ENSOCUG00000005709	142203441	142255266	1	PGM2L1	phosphoglucomutase 2-like 1 [Source:HGNC Symbol;Acc:HGNC:20898]
1	1	ENSOCUG00000005725	189511973	189512911	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SPI5]
1	1	ENSOCUG00000005726	147690611	147696141	-1	MRPL17	mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]
1	1	ENSOCUG00000005742	138741550	138742230	1	KCTD14	potassium channel tetramerization domain containing 14 [Source:HGNC Symbol;Acc:HGNC:23295]
1	1	ENSOCUG00000005756	151138644	151167810	-1	TMEM41B	transmembrane protein 41B [Source:HGNC Symbol;Acc:HGNC:28948]
1	1	ENSOCUG00000005809	7318576	7489081	-1	FKTN	fukutin [Source:HGNC Symbol;Acc:HGNC:3622]
1	1	ENSOCUG00000005882	171736364	171784391	-1	WT1	Wilms tumor 1 [Source:HGNC Symbol;Acc:HGNC:12796]
1	1	ENSOCUG00000005891	29874220	29959497	1	ELAVL2	ELAV like neuron-specific RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]
1	1	ENSOCUG00000005904	5665756	5669463	1	KLF4	Kruppel-like factor 4 (gut) [Source:HGNC Symbol;Acc:HGNC:6348]
1	1	ENSOCUG00000005940	155134370	155170679	1	ARNTL	aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]
1	1	ENSOCUG00000005946	7604836	7778611	-1	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:18798]
1	1	ENSOCUG00000005952	155172892	155215621	-1	BTBD10	BTB (POZ) domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]
1	1	ENSOCUG00000006069	31366713	31371572	-1	DMRTA1	DMRT-like family A1 [Source:HGNC Symbol;Acc:HGNC:13826]
1	1	ENSOCUG00000006076	61368482	61375500	-1	C9orf40	chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]
1	1	ENSOCUG00000006080	191191411	191192340	1	OR9Q1	olfactory receptor family 9 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:14724]
1	1	ENSOCUG00000006081	191207771	191208715	1	OR9Q2	olfactory receptor family 9 subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:15328]
1	1	ENSOCUG00000006085	165997814	166075032	1	BBOX1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1 [Source:HGNC Symbol;Acc:HGNC:964]
1	1	ENSOCUG00000006104	114710915	114745039	-1	C11orf70	chromosome 11 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:28188]
1	1	ENSOCUG00000006165	114085920	114139813	1	TMEM123	transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]
1	1	ENSOCUG00000006178	146981235	146982182	1	OR56A3	olfactory receptor family 56 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:14786]
1	1	ENSOCUG00000006190	103075145	103403709	-1	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]
1	1	ENSOCUG00000006192	32756944	33188233	-1	FOCAD	focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]
1	1	ENSOCUG00000006219	19484030	19498875	-1	NUDT2	nudix hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8049]
1	1	ENSOCUG00000006320	52322585	52509562	-1	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 [Source:HGNC Symbol;Acc:HGNC:11098]
1	1	ENSOCUG00000006340	11609388	11621383	1	MRPL50	mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]
1	1	ENSOCUG00000006343	56667965	56691156	-1	KLF9	Kruppel-like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]
1	1	ENSOCUG00000006353	186892978	186898842	-1	KBTBD4	kelch repeat and BTB (POZ) domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23761]
1	1	ENSOCUG00000006359	186898981	186904128	1	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]
1	1	ENSOCUG00000006361	186905993	186907533	1	FAM180B	family with sequence similarity 180 member B [Source:HGNC Symbol;Acc:HGNC:34451]
1	1	ENSOCUG00000006365	186908700	186909173	-1	C1QTNF4	C1q and tumor necrosis factor related protein 4 [Source:HGNC Symbol;Acc:HGNC:14346]
1	1	ENSOCUG00000006368	186926059	186947218	-1	MTCH2	mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]
1	1	ENSOCUG00000006373	12563867	12728668	-1	TMEFF1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SQW2]
1	1	ENSOCUG00000006388	194754722	194760592	1	ANKRD13D	ankyrin repeat domain 13 family member D [Source:HGNC Symbol;Acc:HGNC:27880]
1	1	ENSOCUG00000006393	194761788	194767630	1	SSH3	slingshot protein phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:30581]
1	1	ENSOCUG00000006433	18809328	18826856	1	VCP	valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]
1	1	ENSOCUG00000006442	18802442	18807848	1	FANCG	Fanconi anemia complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]
1	1	ENSOCUG00000006445	129790800	129795550	1	FZD4	frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]
1	1	ENSOCUG00000006451	18780389	18783384	1	STOML2	stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559]
1	1	ENSOCUG00000006453	18131635	18149375	-1	NPR2	natriuretic peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:7944]
1	1	ENSOCUG00000006457	18775042	18777477	1	FAM214B	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]
1	1	ENSOCUG00000006464	18128899	18130877	1	SPAG8	sperm associated antigen 8 [Source:HGNC Symbol;Acc:HGNC:14105]
1	1	ENSOCUG00000006510	25947085	25982869	1	C9orf72	chromosome 9 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:28337]
1	1	ENSOCUG00000006512	113476471	113507050	1	DCUN1D5	DCN1, defective in cullin neddylation 1, domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]
1	1	ENSOCUG00000006551	71387428	71391311	-1	BARX1	BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]
1	1	ENSOCUG00000006585	148134853	148135776	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TXM5]
1	1	ENSOCUG00000006593	147609099	147615079	1	ILK	integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]
1	1	ENSOCUG00000006596	185055329	185056564	-1	CHST1	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]
1	1	ENSOCUG00000006599	147615283	147616508	-1	TAF10	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]
1	1	ENSOCUG00000006604	147618850	147624305	-1	TPP1	tripeptidyl peptidase I [Source:HGNC Symbol;Acc:HGNC:2073]
1	1	ENSOCUG00000006606	147625535	147645569	-1	DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]
1	1	ENSOCUG00000006617	149655770	149656681	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TV35]
1	1	ENSOCUG00000006619	147071424	147072365	-1	OR56A4	olfactory receptor family 56 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14791]
1	1	ENSOCUG00000006695	194277710	194286803	-1	RBM4	RNA-binding protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q9BDY9]
1	1	ENSOCUG00000006731	166651995	166664193	-1	BDNF	brain-derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:1033]
1	1	ENSOCUG00000006819	47080156	47400649	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SRS8]
1	1	ENSOCUG00000006876	6263352	6263934	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U5P8]
1	1	ENSOCUG00000006906	8507062	8508018	-1	OR13F1	olfactory receptor family 13 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:14723]
1	1	ENSOCUG00000006927	115717216	116020963	-1	ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]
1	1	ENSOCUG00000006972	106545911	106546534	-1	UBE2E3	ubiquitin conjugating enzyme E2E 3 [Source:HGNC Symbol;Acc:HGNC:12479]
